Store Number,Name,Address,City,State,Zip,Phone,Email,Website,Mon Open,Mon Close,Tue Open,Tue Close,Wed Open,Wed Close,Thu Open,Thu Close,Fri Open,Fri Close,Sat Open,Sat Close,Sun Open,Sun Close,Open 7 Days,Services,Brands,Products,Signature Store,Featured Store,Specialty Store,Latitude,Longitude,URL
10002320,MIAMI HOME CENTERS - PINECREST,8866 SW 129TH ST,MIAMI,FL,33176-5919,(786) 250-5540,ADAN@MIAMIHOMECENTERS.COM ;ADAN@MIAMIHOMECENTERS.COM ;MANNY@MIAMIHOMECENTERS.COM ;ALEIDA@MIAMIHOMECENTERS.COM,WWW.HARDWARE.MIAMIHOMECENTERS.COM,07:00 AM,04:00 PM,07:00 AM,04:00 PM,07:00 AM,04:00 PM,07:00 AM,04:00 PM,07:00 AM,04:00 PM,08:00 AM,04:00 PM,,,False,"in_store_pickup, ismor","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,25.65071,-80.33716,https://www.benjaminmoore.com/en-us/store-locator/10002320/miami-home-centers-pinecrest
10002325,"CITY MILL COMPANY, LTD      03",3086 WAIALAE AVE,HONOLULU,HI,96816-1513,(808) 735-7636,,,07:00 AM,09:00 PM,07:00 AM,09:00 PM,07:00 AM,09:00 PM,07:00 AM,09:00 PM,07:00 AM,09:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,True,"ismor, open_7_days","benjamin_moore, coronado, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,21.288684,-157.810653,https://www.benjaminmoore.com/en-us/store-locator/10002325/city-mill-company-ltd-03
10002327,BIEDERMANN'S ACE HARDWARE,"1102 E MAIN ST, STE B",FREDERICKSBURG,TX,78624-4832,(830) 997-7611,,,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,08:00 AM,04:00 PM,09:00 AM,04:00 PM,True,"in_store_decorator, ismor, open_7_days","benjamin_moore, coronado, corotech, inslx","advance, ben, ben_int, element_guard, regal, regal_ext, regal_int, woodluxe",False,False,False,30.264101,-98.857122,https://www.benjaminmoore.com/en-us/store-locator/10002327/biedermanns-ace-hardware
10002329,"WESTERLY PAINTS, INC.",85 FRANKLIN ST,WESTERLY,RI,02891-3135,(401) 596-8333,WESTERLYPAINTS@GMAIL.COM ;WESTERLYPAINTS@GMAIL.COM ;WESTERLEYPAINTS@GMAIL.COM,HTTPS://WWW.WESTERLYPAINTS.COM/,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,08:00 AM,04:00 PM,,,False,"in_store_pickup, ismor","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, woodluxe",True,False,False,41.36242,-71.813431,https://www.benjaminmoore.com/en-us/store-locator/10002329/westerly-paints-inc
10002331,HALLMAN LINDSAY PAINTS,709 S 24TH AVE,WAUSAU,WI,54401-5227,(715) 848-3368,,,08:00 AM,06:30 PM,08:00 AM,06:30 PM,08:00 AM,06:30 PM,08:00 AM,06:30 PM,08:00 AM,06:30 PM,09:00 AM,01:00 PM,,,False,ismor,"coronado, corotech",,False,False,True,44.954711,-89.665822,https://www.benjaminmoore.com/en-us/store-locator/10002331/hallman-lindsay-paints
10002332,BLAIN'S FARM & FLEET - SYCAMOR,1300 DEKALB AVE,SYCAMORE,IL,60178-3303,(815) 899-1716,,FARMANDFLEET.COM,08:30 AM,09:00 PM,08:30 AM,09:00 PM,08:30 AM,09:00 PM,08:30 AM,09:00 PM,08:30 AM,09:00 PM,08:30 AM,08:00 PM,09:00 AM,06:00 PM,True,"ismor, open_7_days",benjamin_moore,"advance, aura, aura_bns, aura_int, ben, ben_int, element_guard, regal, regal_int, wb_ceiling",False,False,False,41.98124,-88.706459,https://www.benjaminmoore.com/en-us/store-locator/10002332/blains-farm-fleet-sycamor
10002334,WESTHAMPTON TRUE VALUE HARDWAR,223 MONTAUK HWY,WESTHAMPTON BEACH,NY,11978-1704,(631) 288-1544,TJANKOWSKI@TRUEVALUE.NET ;JEFF@WHTVNY.COM ;JEFF@WHTVNY.COM ;SALES@WESTHAMPTONTRUEVALUE.COM ;JEFF@WESTHAMPTONTRUEVALUE.COM ;CHRIS@WHTVNY.COM,WESTHAMPTONTRUEVALUE.COM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,09:00 AM,01:00 PM,True,"in_store_decorator, in_store_pickup, open_7_days","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,40.820825,-72.642202,https://www.benjaminmoore.com/en-us/store-locator/10002334/westhampton-true-value-hardwar
10002337,ED HERRINGTON INC.,11 DUTCHESS AVE,MILLERTON,NY,12546-5245,(518) 789-3611,ROBERT.RUNGE@HERRINGTONS.COM ;ROBIN.MCDONALD@HERRINGTONS.COM ;ROB.PATON@HERRINGTONS.COM ;KYLE.PECK@HERRINGTONS.COM ;KYLE.PECK@HERRINGTONS.COM ;AARON.MCGHEE@HERRINGTONS.COM ;MADISON.MCNEALEY@HERRINGTONS.COM,WWW.HERRINGTONS.COM,06:30 AM,04:30 PM,06:30 AM,04:30 PM,06:30 AM,04:30 PM,06:30 AM,04:30 PM,07:00 AM,04:00 PM,07:00 AM,03:00 PM,00:00 AM,00:00 PM,False,"in_store_pickup, ismor","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,41.954648,-73.509674,https://www.benjaminmoore.com/en-us/store-locator/10002337/ed-herrington-inc
10002338,DIAMOND PAINT,1795 E OAKTON ST,DES PLAINES,IL,60018-2131,(847) 824-8084,,WWW.DIAMONDPAINTHOMECENTER.COM,07:00 AM,04:00 PM,07:00 AM,04:00 PM,07:00 AM,04:00 PM,07:00 AM,04:00 PM,07:00 AM,04:00 PM,09:00 AM,02:00 PM,,,False,,"benjamin_moore, coronado, corotech, inslx","ben, ben_int, regal, regal_ext, regal_int, wb_ceiling",False,False,False,42.024348,-87.879649,https://www.benjaminmoore.com/en-us/store-locator/10002338/diamond-paint
10002339,BRISTOL ACE HARDWARE,28 GOODING AVE,BRISTOL,RI,02809-2610,(401) 253-8180,BRISTOLACEHARDWAREPAINT@GMAIL.COM,WESTPORTACE.BENMOOREPAINTS.COM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,06:00 PM,08:00 AM,05:00 PM,True,"in_store_pickup, ismor, open_7_days","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,41.692959,-71.276685,https://www.benjaminmoore.com/en-us/store-locator/10002339/bristol-ace-hardware
10002340,AUBUCHON HARDWARE,486 STILLWATER AVE,OLD TOWN,ME,04468-2190,(207) 827-7972,056@AUBUCHONHARDWARE.COM ;BENMOORE-ORDERS@HARDWARESTORE.COM,WWW.HARDWARESTORE.COM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,07:00 PM,07:30 AM,06:00 PM,08:00 AM,05:00 PM,True,"in_store_pickup, ismor, open_7_days","benjamin_moore, coronado, corotech, inslx","aura, aura_int, ben, ben_int, element_guard, regal, regal_int, woodluxe",False,False,False,44.927824,-68.665381,https://www.benjaminmoore.com/en-us/store-locator/10002340/aubuchon-hardware
10002342,PAINT PLUS,1204 JOHNSON BLVD,MURRAY,KY,42071-2961,(270) 759-4979,LSPRADLIN@PAINTPLUSFLOORING.COM ;MBYARS@PAINTPLUSFLOORING.COM,,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,08:00 AM,12:00 PM,,,False,"in_store_pickup, ismor","benjamin_moore, coronado, corotech, inslx","advance, ben, ben_int, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,36.598998,-88.315352,https://www.benjaminmoore.com/en-us/store-locator/10002342/paint-plus
10002343,"FINKS PAINT STORE, INC.",338 MIFFLIN PL,WILLIAMSPORT,PA,17701-5906,(570) 327-5678,FINKSORDERS@GMAIL.COM ;FINKSORDERS@GMAIL.COM,FINKSPAINT.ORG/,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,07:30 AM,05:30 PM,09:00 AM,03:00 PM,,,False,"in_store_decorator, in_store_pickup","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,41.2392,-77.015978,https://www.benjaminmoore.com/en-us/store-locator/10002343/finks-paint-store-inc
10002344,WHITES LUMBER INC.,231 N RUTLAND ST,WATERTOWN,NY,13601-2834,(315) 788-6200,JDAZEY@WHITESLUMBER.COM ;JDAZEY@WHITESLUMBER.COM ;SMARINO@WHITESLUMBER.COM ;LCOLLETTE@WHITESLUMBER.COM ;DL_PAINT@WHITESLUMBER.COM ;JNEWCOMBE@WHITESLUMBER.COM,WWW.WHITESLUMBER.COM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:30 AM,04:00 PM,09:00 AM,03:00 PM,True,"in_store_decorator, in_store_pickup, ismor, open_7_days","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,43.974414,-75.897675,https://www.benjaminmoore.com/en-us/store-locator/10002344/whites-lumber-inc
10002345,NORTHWEST PAINT SUPPLY,"5060 PACIFIC HWY, STE 111",FERNDALE,WA,98248-7821,(360) 393-4797,ADMIN@NWPAINTSUPPLY.COM,NWPAINTSUPPLY.COM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,08:00 AM,01:00 PM,,,False,in_store_pickup,"benjamin_moore, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",True,False,False,48.825317,-122.55397,https://www.benjaminmoore.com/en-us/store-locator/10002345/northwest-paint-supply
10002347,NEWTON'S DECORATING CENTER INC,748 SHELDON RD,SAINT ALBANS,VT,05478-8015,(802) 524-9258,INFO@NEWTONSDECORATINGCENTER.COM,,07:30 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,08:00 AM,03:00 PM,,,False,in_store_pickup,"benjamin_moore, coronado, corotech, inslx","advance, ben, ben_int, ecospec, regal, regal_ext, regal_int, woodluxe",False,False,False,44.829312,-73.053628,https://www.benjaminmoore.com/en-us/store-locator/10002347/newtons-decorating-center-inc
10002349,BILLINGS PAINT & HARDWARE,"5006 E 2ND ST, 5004",LONG BEACH,CA,90803-5320,(562) 439-2113,,,08:30 AM,07:00 PM,08:30 AM,07:00 PM,08:30 AM,07:00 PM,08:30 AM,07:00 PM,08:30 AM,07:00 PM,08:30 AM,07:00 PM,09:30 AM,07:00 PM,True,open_7_days,benjamin_moore,"aura, aura_int, ben, ben_int, element_guard, regal, regal_int",False,False,False,33.760978,-118.13665,https://www.benjaminmoore.com/en-us/store-locator/10002349/billings-paint-hardware
10002352,BARNUM HARDWARE STORE INC,1788 BARNUM AVE,BRIDGEPORT,CT,06610-3208,(203) 334-8316,BARNUMHARDWARE@AOL.COM,WWW.BARNUMHARDWARE.COM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,07:00 AM,06:00 PM,,,False,in_store_pickup,"benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,41.189201,-73.157338,https://www.benjaminmoore.com/en-us/store-locator/10002352/barnum-hardware-store-inc
10002354,GILFILLAN'S PAINT & HDWE,1440 W 7TH AVE,CORSICANA,TX,75110-6369,(903) 872-5053,,,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,08:00 AM,05:00 PM,,,False,in_store_decorator,"benjamin_moore, coronado, corotech, inslx","advance, aura, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, woodluxe",False,False,False,32.0916,-96.4632,https://www.benjaminmoore.com/en-us/store-locator/10002354/gilfillans-paint-hdwe
10002355,WILLIAMS EXPRESS,9 E MARKET ST # 11,RED HOOK,NY,12571-1410,(845) 758-5615,MAGATE@WILLIAMSLUMBER.COM ;RREYES@WILLIAMSLUMBER.COM ;DWHITNEY@WILLIAMSLUMBER.COM ;MAGATE@WILLIAMSLUMBER.COM ;DWHITNEY@WILLIAMSLUMBER.COM ;AOLSEN@WILLIAMSLUMBER.COM,WWW.WILLIAMSLUMBER.COM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,09:00 AM,03:00 PM,True,"in_store_pickup, ismor, open_7_days","benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,41.994962,-73.874977,https://www.benjaminmoore.com/en-us/store-locator/10002355/williams-express
10002356,BLAIN'S FARM & FLEET,2201 W MARKET ST,BLOOMINGTON,IL,61705-5009,(309) 829-0018,,,08:30 AM,09:00 PM,08:30 AM,09:00 PM,08:30 AM,09:00 PM,08:30 AM,09:00 PM,08:30 AM,09:00 PM,08:30 AM,08:00 PM,09:00 AM,06:00 PM,True,"ismor, open_7_days",benjamin_moore,"advance, aura, aura_bns, aura_int, ben, ben_int, element_guard, regal, regal_int, wb_ceiling",False,False,False,40.484576,-89.025654,https://www.benjaminmoore.com/en-us/store-locator/10002356/blains-farm-fleet
10002357,STONER DECORATING CENTER,215 E STATE ST,QUARRYVILLE,PA,17566-1268,(717) 786-2844,STONERDECORATING@HOTMAIL.COM,STONERDECORATINGCENTER.COM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,08:00 AM,12:00 PM,,,False,"in_store_pickup, ismor","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,39.899259,-76.156454,https://www.benjaminmoore.com/en-us/store-locator/10002357/stoner-decorating-center
10002358,BEDFORD ACE HARDWARE,648 E PENN ST,BEDFORD,PA,15522-9765,(814) 623-3900,BTV@4SACOIL.COM,,07:00 AM,08:00 PM,07:00 AM,08:00 PM,07:00 AM,08:00 PM,07:00 AM,08:00 PM,07:00 AM,08:00 PM,07:00 AM,08:00 PM,09:00 AM,05:00 PM,True,"in_store_decorator, open_7_days","benjamin_moore, corotech, inslx","aura, aura_int, ben, ben_int, element_guard, regal, regal_int, wb_ceiling",False,False,False,40.018057,-78.490914,https://www.benjaminmoore.com/en-us/store-locator/10002358/bedford-ace-hardware
10002359,DUTCH-WAY HARDWARE,107 PINE CREEK DR,GAP,PA,17527-9494,(610) 593-2400,GMARTIN@DUTCHWAYFARMMARKET.COM ;BRANDONM@DUTCHWAYFARMMARKET.COM ;JOANNE@DUTCHWAYFARMMARKET.COM ;BRANDONM@DUTCHWAYFARMMARKET.COM ;JEFFSN@DUTCHWAYFARMMARKET.COM ;JOANN@DUTCHWAYFARMMARKET.COM ;JOANNE@DUTCHWAYFARMMARKET.COM ;LBEILER@DUTCHWAYFARMMARKET.COM ;JIMHOF@DUTCHWAYFARMMARKET.COM ;HPETERSHEIM@DUTCHWAYFARMMARKET.COM ;KAMOROSO@DUTCHWAYFARMMARKET.COM,,07:00 AM,08:00 PM,07:00 AM,08:00 PM,07:00 AM,08:00 PM,07:00 AM,08:00 PM,07:00 AM,08:00 PM,07:00 AM,06:00 PM,,,False,"in_store_decorator, in_store_pickup","benjamin_moore, inslx","advance, aura, aura_bns, aura_int, ben, ben_int, regal, regal_ext, regal_int, wb_ceiling",False,False,False,39.966189,-75.996672,https://www.benjaminmoore.com/en-us/store-locator/10002359/dutchway-hardware
10002362,"SPECTRUM PAINT COMPANY, INC",2645 SOUTHWEST BLVD,KANSAS CITY,MO,64108-2346,(816) 421-1147,STORE41@SPECTRUMPAINT.COM,,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,08:00 AM,12:00 PM,,,False,"in_store_pickup, ismor","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",True,False,False,39.079344,-94.599161,https://www.benjaminmoore.com/en-us/store-locator/10002362/spectrum-paint-company-inc
10002365,"CYR LUMBER CO., INC.",39 ROCKINGHAM RD,WINDHAM,NH,03087-1308,(603) 898-5000,DEREKG@CYRLUMBER.COM,HTTPS://WWW.CYRLUMBER.COM/,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,07:00 AM,07:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,True,"in_store_pickup, ismor, open_7_days","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, woodluxe",False,False,False,42.815262,-71.249972,https://www.benjaminmoore.com/en-us/store-locator/10002365/cyr-lumber-co-inc
10002366,SHINNECOCK HARDWARE,91 W MONTAUK HWY,HAMPTON BAYS,NY,11946-4001,(631) 728-4602,TMALO111@AOL.COM ;RANDYTYLERLAYBURN@GMAIL.COM ;TMALO222@AOL.COM ;HARDWAREIS@AOL.COM,WWW.ACEHARDWARE.COM/STORE-DETAILS/17833,07:00 AM,05:30 PM,07:00 AM,05:30 PM,07:00 AM,05:30 PM,07:00 AM,05:30 PM,07:00 AM,05:30 PM,08:00 AM,05:30 PM,09:00 AM,03:00 PM,True,"in_store_pickup, ismor, open_7_days","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,40.877155,-72.527816,https://www.benjaminmoore.com/en-us/store-locator/10002366/shinnecock-hardware
10002367,SPECTRUM PAINT CO. INC.,9333 S EASTERN AVE,MOORE,OK,73160-9010,(405) 632-6226,STORE4@SPECTRUMPAINT.COM ;STORE4@SPECTRUMPAINT.COM ;CHRIS.EASTEP@SPECTRUMPAINT.COM,,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,08:00 AM,12:00 PM,,,False,"in_store_pickup, ismor","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",True,False,False,35.373634,-97.477689,https://www.benjaminmoore.com/en-us/store-locator/10002367/spectrum-paint-co-inc
10002368,CREATIVE PAINTS,2894 E MAIN ST,COLUMBUS,OH,43209-2613,(614) 237-7001,BORE@CREATIVEPAINTSOHIO.COM ;OFFICE@CREATIVEPAINTSOHIO.COM ;BORE@CREATIVEPAINTSOHIO.COM ;OFFICE@CREATIVEPAINTSOHIO.COM ;JLACY@CREATIVEPAINTSOHIO.COM ;BJACKSON@CREATIVEPAINTSOHIO.COM,CREATIVEPAINTSOHIO.NET,07:30 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,08:00 AM,12:00 PM,,,False,"in_store_pickup, ismor","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",True,False,False,39.95675,-82.921217,https://www.benjaminmoore.com/en-us/store-locator/10002368/creative-paints
10002369,BEVERLY HILLS ACE HARDWARE,17670 W 13 MILE RD,BEVERLY HILLS,MI,48025-5441,(248) 644-0500,,,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,07:00 PM,09:00 AM,05:00 PM,True,open_7_days,"benjamin_moore, inslx","advance, aura_bns, aura_int, ben, ben_int, element_guard, regal, regal_int, wb_ceiling",False,False,False,42.517185,-83.218353,https://www.benjaminmoore.com/en-us/store-locator/10002369/beverly-hills-ace-hardware
10002373,MILLERS PAINT & WLP STORE-BANG,100 ERDMAN ST,BANGOR,PA,18013-2042,(610) 588-5895,BRUSHPAINT@EPIX.NET ;DEFRANCO40@YAHOO.COM ;MILLERSPAINT.BANGOR@GMAIL.COM ;DEFRANCO40@YAHOO.COM,WWW.MILLERSPAINTANDWALLPAPER.BENMOOREPAINTS.COM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,05:00 PM,08:00 AM,03:00 PM,,,False,"in_store_pickup, ismor","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,40.866748,-75.203444,https://www.benjaminmoore.com/en-us/store-locator/10002373/millers-paint-wlp-storebang
10002375,HOOVER PAINT & WALLCOVERING,200 JEFFERSON ST,SMYRNA,TN,37167-2545,(615) 355-5438,SMYRNA@HOOVERPAINT.COM ;JIMMYH95@COMCAST.NET ;SMYRNA@HOOVERPAINT.COM,,07:30 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,07:30 AM,05:00 PM,,,,,False,"in_store_pickup, ismor","benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, ecospec, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,35.982633,-86.517919,https://www.benjaminmoore.com/en-us/store-locator/10002375/hoover-paint-wallcovering
10002377,NORTHWEST HARDWARE,2913 W MAIN ST,SALEM,VA,24153-2061,(540) 380-4607,NWHARDWARE@GMAIL.COM ;RPEREGOY.NORTHWEST@GMAIL.COM ;ANDREW.NORTHW@GMAIL.COM ;ANDREW.NORTHW@GMAIL.COM,,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,07:00 PM,08:00 AM,06:00 PM,10:00 AM,05:00 PM,True,"in_store_pickup, ismor, open_7_days","benjamin_moore, coronado, corotech, inslx","advance, ben, ben_int, element_guard, regal, regal_ext, regal_int, woodluxe",False,False,False,37.281513,-80.110448,https://www.benjaminmoore.com/en-us/store-locator/10002377/northwest-hardware
10002382,CAPPEL'S ACE HARDWARE,"5003 EP TRUE PKWY, STE 175",WEST DES MOINES,IA,50265-2838,(515) 225-4323,DOUG@CAPPELS.COM ;ASTOEFFLER@CAPPELS.COM,WWW.CAPPELS.COM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,05:00 PM,10:00 AM,05:00 PM,True,"ismor, open_7_days","benjamin_moore, corotech, inslx","advance, aura, aura_bns, aura_int, ben, ben_int, element_guard, regal, regal_int, wb_ceiling",False,False,False,41.572396,-93.770951,https://www.benjaminmoore.com/en-us/store-locator/10002382/cappels-ace-hardware
10002384,VON TOBEL LUMBER,321 EAST US RTE 20,MICHIGAN CITY,IN,46360,(219) 879-8484,,,07:00 AM,05:30 PM,07:00 AM,05:30 PM,07:00 AM,05:30 PM,07:00 AM,05:30 PM,07:00 AM,05:30 PM,08:00 AM,04:00 PM,,,False,ismor,"benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",True,False,False,41.680604,-86.932476,https://www.benjaminmoore.com/en-us/store-locator/10002384/von-tobel-lumber
10002394,PARK RIDGE PAINT & GLASS,737 DEVON AVE,PARK RIDGE,IL,60068-4734,(847) 823-1439,,,09:00 AM,06:00 PM,09:00 AM,06:00 PM,09:00 AM,06:00 PM,09:00 AM,06:00 PM,09:00 AM,06:00 PM,09:00 AM,05:00 PM,,,False,,"benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, ben, ben_int, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,41.996526,-87.83409,https://www.benjaminmoore.com/en-us/store-locator/10002394/park-ridge-paint-glass
10002396,O'DONNELL ACE HARDWARE,703 E 18TH ST,CEDAR FALLS,IA,50613-4320,(319) 277-4690,MHITCHCOCK@ODONNELLHARDWARE.COM ;JHIGH@ODONNELLHARDWARE.COM ;GBRUNS@ODONNELLHARDWARE.COM ;GBRUNS@ODONNELLHARDWARE.COM ;JHIGH@ODONNELLHARDWARE.COM ;MHITCHCOCK@ODONNELLHARDWARE.COM,,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,08:00 PM,08:00 AM,05:00 PM,10:00 AM,05:00 PM,True,"ismor, open_7_days","benjamin_moore, coronado, inslx","advance, aura, aura_int, ben, ben_int, element_guard, regal, regal_int, wb_ceiling",False,False,False,42.521528,-92.4384,https://www.benjaminmoore.com/en-us/store-locator/10002396/odonnell-ace-hardware
10002398,SEACOAST ACE HARDWARE,70 HERITAGE AVE,PORTSMOUTH,NH,03801-5662,(603) 431-7833,,WWW.SEACOASTACE.COM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,07:30 AM,06:00 PM,08:00 AM,05:00 PM,08:00 AM,04:00 PM,True,open_7_days,"benjamin_moore, inslx","ben, ben_int, element_guard, regal, regal_ext, regal_int, wb_ceiling, woodluxe",False,False,False,43.030462,-70.791048,https://www.benjaminmoore.com/en-us/store-locator/10002398/seacoast-ace-hardware
10002401,TOM'S PAINT & DECORATING,1500 GARDNER BLVD,COLUMBUS,MS,39702-2802,(662) 329-1411,JILLRUNNELS@GMAIL.COM ;JILLRUNNELS@GMAIL.COM,,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,07:00 AM,05:00 PM,,,,,False,,"benjamin_moore, coronado, corotech, inslx","advance, aura, aura_bns, aura_ext, aura_int, regal, regal_ext, regal_int, wb_ceiling, woodluxe",True,False,False,33.510624,-88.389609,https://www.benjaminmoore.com/en-us/store-locator/10002401/toms-paint-decorating
